"show_id","title","director_id","release_year","duration"
"s7717","""Paul Blart: Mall Cop""","d3154",2009,"91 min"
"s7718","""Paulettante Veedu""","d1707",2016,"104 min"
"s7720","""Paying Guests""","d2107",2009,"114 min"
"s7721","""Pee Mak""","d1568",2013,"112 min"
"s7723","""Pee-wee's Playhouse: Christmas Special""","d2209",1988,"48 min"
"s7724","""Pekak""","d2332",2016,"95 min"
"s7725","""Penelope""","d2154",2006,"89 min"
"s7727","""People You May Know""","d1129",2016,"108 min"
"s7728","""Perfect Bid: The Contestant Who Knew Too Much""","d3511",2017,"72 min"
"s7729","""Perfect Stranger""","d4324",2007,"109 min"
"s7731","""Personal Shopper""","d3654",2016,"105 min"
"s7732","""Peter and the Farm""","d2366",2016,"92 min"
"s7733","""Peter Rabbit""","d2922",2018,"95 min"
"s7734","""Phamous""","d1080",2018,"108 min"
"s7735","""Phantom Boy""","d3512",2015,"85 min"
"s7736","""Philadelphia""","d2742",1993,"126 min"
"s7737","""Phir Se""","d3021",2015,"118 min"
"s7738","""Phobia 2""","d229",2009,"125 min"
"s7739","""Phone Swap""","d171",2012,"112 min"
"s7740","""Phullu""","d295",2017,"96 min"
"s7741","""Pick of the Litter""","d4285",2018,"81 min"
"s7742","""Pierre Jackson""","d426",2018,"81 min"
"s7743","""Pimpal""","d919",2017,"92 min"
"s7745","""Pitaah""","d3254",2002,"127 min"
"s7746","""Pizza, birra, faso""","d499",1998,"81 min"
"s7747","""Plaire, aimer et courir vite""","d2810",2018,"133 min"
"s7750","""Planet Hulk""","d826",2010,"81 min"
"s7751","""Planetarium""","d3780",2016,"108 min"
"s7752","""Platoon""","d1859",1986,"120 min"
"s7753","""Playing for Time""","d2119",1980,"149 min"
"s7754","""Playing Hard""","d146",2018,"92 min"
"s7755","""Pope Francis: A Man of His Word""","d3578",2018,"96 min"
"s7756","""Popeye""","d193",1980,"114 min"
"s7758","""Porto""","d3889",2016,"77 min"
"s7759","""Postcards from London""","d52",2018,"90 min"
"s7775","""Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)""","d2411",2011,"24 min"
"s7776","""Power Rangers Samurai: Clash of the Red Rangers""","d1821",2011,"46 min"
"s7777","""Power Rangers Samurai: Party Monsters (Halloween Special)""","d2965",2011,"24 min"
"s7779","""Power Rangers Super Megaforce: The Legendary Battle (Extended)""","d2522",2014,"55 min"
"s7781","""Power Rangers Super Samurai: Stuck on Christmas""","d1870",2012,"24 min"
"s7782","""Power Rangers Super Samurai: Trickster Treat""","d2569",2012,"23 min"
"s7788","""Power Rangers: Megaforce: Raising Spirits""","d1868",2013,"24 min"
"s7789","""Power Rangers: Megaforce: The Robo Knight Before Christmas""","d2739",2013,"24 min"
"s7790","""Prague""","d3270",2013,"106 min"
"s7791","""Prelude to War""","d3200",1942,"52 min"
"s7792","""Premachi Goshta""","d2580",2013,"127 min"
"s7793","""Prescription Thugs""","d4006",2015,"86 min"
"s7794","""Primal Fear""","d241",1996,"131 min"
"s7795","""Prince Charming""","d3441",1984,"93 min"
"s7797","""Princess Cyd""","d1408",2017,"97 min"
"s7798","""Professor Mack""","d3503",2018,"84 min"
"s7800","""Prosecuting Evil: The Extraordinary World of Ben Ferencz""","d4039",2019,"83 min"
"s7802","""Pukar""","d83",2000,"165 min"
"s7803","""Pulp Fiction""","d3769",1994,"154 min"
"s7804","""Punjab 1984""","d951",2014,"158 min"
"s7805","""Pusher""","d611",2012,"89 min"
"s7806","""Pyaar Ka Punchnama""","d3606",2011,"149 min"
"s7808","""Q Ball""","d3284",2019,"96 min"
"s7810","""Quantum of Solace""","d2174",2008,"106 min"
"s7812","""Queen of the Desert""","d3485",2015,"128 min"
"s7815","""R.L. Stine's Mostly Ghostly""","d1523",2008,"98 min"
"s7817","""Race to Witch Mountain""","d2602",2009,"99 min"
"s7818","""Rachel Getting Married""","d2658",2008,"113 min"
"s7819","""Radical: the Controversial Saga of Dada Figueiredo""","d2160",2013,"71 min"
"s7820","""Radiopetti""","d2450",2015,"83 min"
"s7821","""Raging Bull""","d3831",1980,"129 min"
"s7822","""Rahasya""","d122",2015,"117 min"
"s7823","""Raiders!: The Story of the Greatest Fan Film Ever Made""","d4369",2015,"93 min"
"s7824","""Railroad Tigers""","d1318",2016,"124 min"
"s7825","""Raja Hindustani""","d4494",1996,"177 min"
"s7826","""Rajnigandha""","d2519",1974,"104 min"
"s7827","""Ralph Breaks the Internet: Wreck-It Ralph 2""","d1231",2018,"113 min"
"s7828","""Ram Teri Ganga Maili""","d1134",1985,"178 min"
"s7830","""Ramen Shop""","d1302",2018,"90 min"
"s7831","""Ramji Londonwaley""","d4035",2005,"154 min"
"s7832","""Rampant""","d1911",2018,"122 min"
"s7833","""Ranbhool""","d1506",2010,"115 min"
"s7834","""Rangreza""","d3186",2017,"126 min"
"s7835","""Rats""","d1917",2016,"88 min"
"s7837","""Reaction""","d3549",2011,"99 min"
"s7838","""Ready""","d2758",2011,"144 min"
"s7840","""Rebel Without a Cause""","d1957",1955,"111 min"
"s7842","""Recall""","d179",2018,"73 min"
"s7844","""Red Christmas""","d897",2016,"81 min"
"s7845","""Red Dawn""","d1552",1984,"114 min"
"s7846","""Red Oleanders Raktokarobi""","d492",2017,"112 min"
"s7847","""Red Trees""","d61",2017,"80 min"
"s7849","""Refugee""","d1078",2016,"24 min"
"s7850","""Regatta""","d2896",2015,"100 min"
"s7852","""Reincarnated""","d4161",2012,"96 min"
"s7853","""Rembat""","d3684",2015,"88 min"
"s7854","""Remember""","d586",2015,"95 min"
"s7855","""Remember Me""","d3961",2010,"112 min"
"s7856","""Rememory""","d3771",2017,"112 min"
"s7858","""Resident Evil: Afterlife""","d535",2010,"97 min"
"s7859","""Residente""","d3463",2017,"97 min"
"s7860","""Restless Creature: Wendy Whelan""","d4012",2016,"94 min"
"s7861","""Return To The 36th Chamber""","d3399",1980,"97 min"
"s7862","""Revelations""","d2156",2016,"118 min"
"s7864","""Revenge of the Green Dragons""","d1005",2014,"95 min"
"s7866","""Revolutionary Road""","d2500",2008,"120 min"
"s7867","""Rezeta""","d327",2012,"84 min"
"s7869","""Righteous Kill""","d2707",2008,"101 min"
"s7870","""Ringan""","d2",2015,"103 min"
"s7872","""Rise of the Zombie""","d1034",2013,"83 min"
"s7874","""Rivaaz""","d2482",2011,"107 min"
"s7875","""Road to Sangam""","d125",2010,"136 min"
"s7876","""Road to Yesterday""","d1105",2015,"96 min"
"s7877","""Roberto Saviano: Writing Under Police Protection""","d2700",2016,"45 min"
"s7878","""Robin Hood: The Rebellion""","d1862",2018,"92 min"
"s7880","""Rocky""","d2921",1976,"120 min"
"s7881","""Rocky II""","d129",1979,"119 min"
"s7882","""Rocky III""","d438",1982,"100 min"
"s7883","""Rocky IV""","d2549",1985,"92 min"
"s7884","""Rocky V""","d3130",1990,"104 min"
"s7885","""Roger Corman's Death Race 2050""","d1222",2017,"93 min"
"s7886","""Roh's Beauty""","d902",2014,"98 min"
"s7887","""Roll Red Roll""","d3169",2018,"80 min"
"s7888","""Rolling Papers""","d4487",2015,"79 min"
"s7889","""Romeo Ranjha""","d3919",2014,"122 min"
"s7890","""Room""","d1068",2015,"118 min"
"s7891","""Room for Rent""","d27",2017,"89 min"
"s7892","""Room on the Broom""","d548",2012,"26 min"
"s7894","""Roots""","d2669",2016,"62 min"
"s7895","""Rosemary's Baby""","d567",1968,"137 min"
"s7896","""Rounders""","d704",1998,"121 min"
"s7899","""Rukh""","d4281",2017,"103 min"
"s7900","""Rumble""","d3141",2016,"92 min"
"s7901","""Rumble in the Bronx""","d1591",1995,"89 min"
"s7902","""Rumor Has It""","d806",2005,"97 min"
"s7903","""Run""","d3792",2004,"134 min"
"s7904","""Runaway Bride""","d1358",1999,"116 min"
"s7905","""Running for Grace""","d3226",2018,"110 min"
"s7906","""Running Out Of Time""","d3619",2018,"88 min"
"s7908","""Russell Madness""","d2127",2015,"93 min"
"s7910","""Russell Peters: Notorious""","d2461",2013,"72 min"
"s7911","""Rustom""","d546",2016,"141 min"
"s7912","""S Is for Stanley""","d2729",2016,"82 min"
"s7913","""S.W.A.T.""","d3735",2003,"117 min"
"s7914","""Saath Saath""","d2563",1982,"118 min"
"s7915","""Sacro GRA""","d2080",2013,"91 min"
"s7916","""Sadece Sen""","d2642",2014,"105 min"
"s7917","""Sadie's Last Days on Earth""","d3115",2016,"94 min"
"s7918","""Sadma""","d1927",1983,"137 min"
"s7920","""Saeed Mirza: The Leftist Sufi""","d617",2016,"61 min"
"s7921","""Safety Not Guaranteed""","d3645",2012,"86 min"
"s7922","""Saheb Bibi Golaam""","d1204",2016,"118 min"
"s7923","""Sairat""","d1760",2016,"173 min"
"s7924","""Sakhi""","d2566",2007,"152 min"
"s7925","""Salem: His Sister's Father""","d3175",2014,"99 min"
"s7926","""Samantaral""","d3082",2017,"110 min"
"s7927","""Samarppanam""","d2631",2017,"116 min"
"s7928","""Sameer Abu Alneel""","d3162",2013,"107 min"
"s7929","""Samson""","d4322",2018,"109 min"
"s7930","""Samudri Lootere""","d670",2018,"65 min"
"s7931","""San Pietro""","d3169",1945,"32 min"
"s7932","""Sanai Choughade""","d2122",2008,"122 min"
"s7933","""Sangam""","d4079",1964,"228 min"
"s7934","""Santa Claws""","d4152",2014,"86 min"
"s7935","""Santa's Apprentice""","d720",2010,"72 min"
"s7936","""Sarah's Key""","d2601",2010,"102 min"
"s7937","""Sardaar ji""","d3599",2015,"140 min"
"s7938","""Sardaarji 2""","d667",2016,"145 min"
"s7939","""Sarivar Sari""","d284",2005,"126 min"
"s7940","""Sarvopari Palakkaran""","d3904",2017,"133 min"
"s7941","""Sat Sri Akal""","d3566",2008,"141 min"
"s7942","""Satan & Adam""","d2235",2018,"78 min"
"s7944","""Satrangi Re""","d1466",2012,"150 min"
"s7945","""Satte Pe Satta""","d130",1982,"153 min"
"s7946","""Saturday Church""","d2061",2017,"83 min"
"s7947","""Savage Dog""","d3673",2017,"95 min"
"s7948","""Savage Raghda""","d2495",2018,"93 min"
"s7950","""Saving Mr. Banks""","d993",2013,"126 min"
"s7951","""Saving Zoë""","d2122",2019,"95 min"
"s7952","""Say When""","d2585",2014,"99 min"
"s7953","""Scales: Mermaids Are Real""","d4197",2017,"93 min"
"s7955","""Scandal in Sorrento""","d2224",1955,"93 min"
"s7956","""Scary Movie""","d4523",2000,"88 min"
"s7957","""Scary Movie 5""","d3189",2013,"88 min"
"s7958","""Schindler's List""","d3238",1993,"195 min"
"s7959","""School Daze""","d4137",1988,"120 min"
"s7960","""Scooby-Doo on Zombie Island""","d4525",1998,"77 min"
"s7961","""Scott Pilgrim vs. the World""","d344",2010,"112 min"
"s7962","""Scream 2""","d4462",1997,"121 min"
"s7963","""Scream 3""","d2277",2000,"117 min"
"s7964","""Seal Team Six: The Raid on Osama Bin Laden""","d3202",2012,"90 min"
"s7965","""Searching for Bobby Fischer""","d889",1993,"110 min"
"s7966","""Searching for Sugar Man""","d2044",2012,"86 min"
"s7967","""Season of the Witch""","d1342",2011,"95 min"
"s7968","""Secret""","d3721",2007,"101 min"
"s7970","""Secret in Their Eyes""","d2884",2015,"111 min"
"s7971","""Secrets of Althorp - The Spencers""","d4213",2013,"54 min"
"s7972","""Secrets of Chatsworth""","d2416",2013,"54 min"
"s7973","""Secrets of Henry VIII's Palace: Hampton Court""","d1118",2013,"54 min"
"s7974","""Secrets of Her Majesty's Secret Service""","d4264",2014,"55 min"
"s7975","""Secrets of Highclere Castle""","d3002",2013,"54 min"
"s7976","""Secrets of Scotland Yard""","d1739",2013,"55 min"
"s7977","""Secrets of Selfridges""","d1365",2014,"55 min"
"s7978","""Secrets of the Tower of London""","d2709",2013,"55 min"
"s7979","""Secrets of Underground London""","d925",2014,"55 min"
"s7980","""Secrets of Westminster""","d152",2014,"55 min"
"s7981","""Sen Kimsin?""","d586",2012,"102 min"
"s7982","""Senna""","d913",2010,"106 min"
"s7984","""Septiembre, un llanto en silencio""","d2322",2017,"69 min"
"s7986","""Set Up""","d496",2011,"85 min"
"s7987","""Sex and the City 2""","d3796",2010,"146 min"
"s7988","""Sex and the City: The Movie""","d2149",2008,"145 min"
"s7989","""Sex Doll""","d557",2016,"103 min"
"s7990","""Sexo, Pudor y Lagrimas""","d1553",1999,"111 min"
"s7991","""SGT. Will Gardner""","d2121",2019,"125 min"
"s7993","""Shahanpan Dega Deva""","d3086",2011,"115 min"
"s7995","""Shakti: The Power""","d3505",2002,"168 min"
"s7996","""Shanghai""","d157",2012,"109 min"
"s7997","""Shararat""","d735",2002,"148 min"
"s7998","""Shark Busters""","d3277",2002,"92 min"
"s7999","""Shark Night""","d155",2011,"91 min"
"s8000","""Shaurya: It Takes Courage to Make Right... Right""","d997",2008,"135 min"
"s8001","""She Did That""","d2295",2019,"71 min"
"s8002","""Shelter""","d2906",2010,"112 min"
"s8004","""Sherlock Holmes""","d1178",2009,"128 min"
"s8005","""Shiva""","d154",1990,"168 min"
"s8006","""Shopkins: Chef Club""","d4188",2016,"45 min"
"s8007","""Shopkins: Wild""","d1717",2018,"75 min"
"s8008","""Shopkins: World Vacation""","d3203",2017,"71 min"
"s8009","""Shorgul""","d2858",2016,"122 min"
"s8010","""Short Term 12""","d787",2013,"97 min"
"s8011","""Shorts""","d4369",2009,"89 min"
"s8012","""SHOT! The Psycho-Spiritual Mantra of Rock""","d4273",2016,"98 min"
"s8013","""Shuddhi""","d3768",2017,"115 min"
"s8014","""Shutter""","d2879",2004,"96 min"
"s8015","""Sicilian Ghost Story""","d643",2017,"119 min"
"s8017","""Siddhant""","d666",2014,"105 min"
"s8018","""Silencer""","d3427",2018,"88 min"
"s8019","""Silent Hill: Revelation""","d3784",2012,"94 min"
"s8020","""Silicon Cowboys""","d3702",2016,"77 min"
"s8024","""Singh Saab the Great""","d1070",2013,"143 min"
"s8025","""Single""","d2350",2015,"127 min"
"s8026","""Singularity""","d4504",2017,"92 min"
"s8027","""Sinister Circle""","d1213",2017,"87 min"
"s8028","""Siren""","d1153",2016,"83 min"
"s8029","""Sister Code""","d2512",2015,"95 min"
"s8030","""Skin Trade""","d144",2014,"96 min"
"s8033","""Skiptrace""","d2490",2016,"107 min"
"s8034","""Sky on Fire""","d3229",2016,"100 min"
"s8035","""Skydancers""","d3206",2014,"49 min"
"s8036","""Skyline""","d4244",2010,"94 min"
"s8037","""Sleeping with Other People""","d3143",2015,"101 min"
"s8038","""Sleepover""","d3305",2004,"89 min"
"s8039","""Sling Blade""","d1358",1996,"135 min"
"s8040","""Sliver""","d2714",1993,"107 min"
"s8042","""Slow West""","d4186",2015,"84 min"
"s8043","""Small Soldiers""","d1358",1998,"110 min"
"s8044","""Smart People""","d4295",2008,"95 min"
"s8045","""Smash: Motorized Mayhem""","d3193",2017,"66 min"
"s8046","""SMOSH: The Movie""","d301",2015,"83 min"
"s8047","""Sniper: Special Ops""","d724",2016,"86 min"
"s8048","""Socha Na Tha""","d3011",2005,"137 min"
"s8049","""Social Animals""","d68",2018,"87 min"
"s8050","""Soekarno""","d3837",2013,"142 min"
"s8051","""Solo Con Tu Pareja""","d3994",1991,"94 min"
"s8052","""Solo: A Star Wars Story""","d2507",2018,"135 min"
"s8053","""Solo: A Star Wars Story (Spanish Version)""","d1538",2018,"135 min"
"s8054","""Solomon Kane""","d398",2009,"104 min"
"s8055","""Some Freaks""","d3358",2017,"97 min"
"s8056","""Something's Gotta Give""","d1164",2003,"128 min"
"s8057","""Son of a Gun""","d556",2014,"109 min"
"s8058","""Sons of Ben""","d3662",2016,"73 min"
"s8060","""Soul Surfer""","d1752",2011,"106 min"
"s8061","""Soul to Keep""","d2942",2019,"94 min"
"s8062","""Sour Grapes""","d2658",2016,"85 min"
"s8064","""Sparkle""","d2796",1976,"98 min"
"s8066","""Speech & Debate""","d2330",2017,"96 min"
"s8067","""Speed Is My Need""","d1960",2019,"75 min"
"s8068","""Spider-Man 3""","d1602",2007,"139 min"
"s8069","""Spider-Man: Into the Spider-Verse""","d2794",2018,"117 min"
"s8070","""Spitfire: The Plane that Saved the World""","d1481",2018,"95 min"
"s8072","""Spotlight""","d1103",2015,"129 min"
"s8073","""Spring Breakers""","d3277",2012,"94 min"
"s8074","""Sprinter""","d1300",2018,"112 min"
"s8075","""Spy Kids""","d3880",2001,"88 min"
"s8076","""Spy Kids 2: The Island of Lost Dreams""","d1536",2002,"100 min"
"s8077","""Spy Kids 3: Game Over""","d78",2003,"83 min"
"s8078","""Spy Time""","d2832",2015,"93 min"
"s8079","""St. Agatha""","d3411",2018,"103 min"
"s8080","""Staged Killer""","d2722",2019,"88 min"
"s8081","""Standoff""","d3628",2015,"86 min"
"s8082","""Star Men""","d1533",2015,"88 min"
"s8083","""Star Wars: Episode VIII: The Last Jedi""","d238",2017,"152 min"
"s8085","""Starred Up""","d1997",2013,"106 min"
"s8087","""Stealing History""","d3428",2006,"52 min"
"s8088","""Step Brothers""","d278",2008,"98 min"
"s8089","""Step Outside""","d3090",2018,"89 min"
"s8090","""Stephanie""","d524",2017,"86 min"
"s8091","""Sthaniya Sambaad""","d4276",2010,"106 min"
"s8092","""Still""","d4219",2010,"100 min"
"s8093","""Stink!""","d3123",2015,"91 min"
"s8096","""Stonehearst Asylum""","d1798",2014,"113 min"
"s8097","""Stop at Nothing: The Lance Armstrong Story""","d2132",2014,"100 min"
"s8099","""Story of an Egg""","d816",2017,"132 min"
"s8100","""Straight Up""","d2695",2020,"96 min"
"s8101","""Strange but True""","d443",2019,"96 min"
"s8102","""Stranger than Fiction""","d3141",2006,"113 min"
"s8104","""Strictly Ballroom""","d143",1992,"95 min"
"s8105","""Strike a Pose""","d4288",2016,"85 min"
"s8106","""Stripes""","d1411",1981,"106 min"
"s8107","""Striptease""","d4474",1996,"117 min"
"s8109","""Stronger Than the World""","d535",2016,"123 min"
"s8111","""Stuart Little 2""","d1717",2002,"78 min"
"s8112","""Submission""","d3365",2019,"95 min"
"s8113","""Suburra""","d1033",2015,"135 min"
"s8114","""Suckseed""","d3343",2011,"130 min"
"s8115","""Sudani from Nigeria""","d1411",2018,"115 min"
"s8116","""Suicide (Hitabdut)""","d4501",2014,"114 min"
"s8117","""Suite Française""","d1173",2014,"107 min"
"s8119","""Summer Night""","d889",2019,"93 min"
"s8120","""Summer of '92""","d3339",2015,"94 min"
"s8121","""Sunrise""","d4518",2014,"85 min"
"s8123","""Super Bheem Bana Vajraveer""","d1642",2018,"63 min"
"s8124","""Super Dark Times""","d472",2017,"104 min"
"s8125","""Super Nani""","d2941",2014,"127 min"
"s8127","""Superbad""","d547",2007,"113 min"
"s8128","""Superfly""","d3598",1972,"91 min"
"s8129","""Superman Returns""","d2826",2006,"154 min"
"s8131","""Superstar""","d3724",1999,"82 min"
"s8132","""Surat Dari Praha""","d364",2016,"98 min"
"s8134","""Survivors Guide to Prison""","d2167",2017,"103 min"
"s8135","""Susanne Bartsch: On Top""","d3310",2017,"86 min"
"s8136","""Sustainable""","d546",2016,"92 min"
"s8137","""Swami""","d3241",1977,"123 min"
"s8139","""Sweeney Todd: The Demon Barber of Fleet Street""","d1937",2007,"116 min"
"s8140","""Sweet Virginia""","d963",2017,"93 min"
"s8141","""Swiss Army Man""","d3006",2016,"97 min"
"s8142","""Sword Master""","d3807",2016,"108 min"
"s8143","""Sword Masters: Two Champions of Shaolin""","d883",1980,"101 min"
"s8145","""Taal""","d3841",1999,"177 min"
"s8146","""Tahaan""","d871",2008,"95 min"
"s8147","""Take Me Home Tonight""","d2986",2011,"97 min"
"s8150","""Tamanchey""","d866",2014,"111 min"
"s8151","""Tarif de nuit""","d4310",2015,"81 min"
"s8152","""Tarzan""","d3204",1999,"89 min"
"s8153","""Tarzan 2""","d2898",2005,"72 min"
"s8154","""Tattah""","d2245",2013,"112 min"
"s8155","""Tayo the Little Bus Movie: Mission Ace""","d19",2016,"48 min"
"s8156","""Teach Us All""","d642",2017,"81 min"
"s8157","""Teen Patti""","d3084",2010,"137 min"
"s8158","""Teenage Cocktail""","d330",2016,"89 min"
"s8159","""Teenage Mutant Ninja Turtles""","d866",2007,"87 min"
"s8160","""Teenage Mutant Ninja Turtles II: The Secret of the Ooze""","d774",1991,"88 min"
"s8161","""Teenage Mutant Ninja Turtles: The Movie""","d4488",1990,"94 min"
"s8162","""Tees Maar Khan""","d2355",2010,"125 min"
"s8163","""Tellur Aliens""","d3339",2016,"67 min"
"s8164","""Temporada de Caza""","d3519",2017,"108 min"
"s8165","""Ten Years""","d2943",2015,"102 min"
"s8167","""Terminator 3: Rise of the Machines""","d2568",2003,"109 min"
"s8168","""Terminator Salvation""","d1675",2009,"115 min"
"s8169","""Terra""","d2684",2015,"98 min"
"s8170","""Terrifier""","d3381",2017,"84 min"
"s8171","""Teshan""","d740",2016,"133 min"
"s8172","""Tezz""","d1546",2012,"121 min"
"s8177","""The 24 Hour War""","d2260",2016,"100 min"
"s8178","""The 4th Company""","d1136",2016,"117 min"
"s8179","""The Accountant of Auschwitz""","d874",2018,"78 min"
"s8180","""The Adderall Diaries""","d2301",2015,"87 min"
"s8182","""The Adventure Club""","d752",2016,"88 min"
